ASVid,Group_type,Group,Domain,Stat,phylum,class,order,family,genus,species,TrophicMode
2a203c0af1e652a0bf5603f9fc4c302c,Plant species,Lolium,Fungi,0.300462606,Unassigned,Fungi_cls_Incertae_sedis,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp,Unknow
42333481664bf3e9dfdef778b85aab45,Plant species,Lolium,Fungi,0.343592135,Ascomycota,Sordariomycetes,Sordariomycetes_ord_Incertae_sedis,Papulosaceae,Wongia,Wongia_sp,Pathotroph
b4ed3b780d61506936a4c2f2c997ab8c,Plant species,Lolium,Fungi,0.343592135,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pleosporales_gen_Incertae_sedis,Pleosporales_sp,Unknow
d69576823ad89cc70dce63020c2c8299,Plant species,Festuca,Fungi,0.560161825,Ascomycota,Leotiomycetes,Helotiales,Unassigned,Unassigned,Unassigned,Unknow
69f73601dfe0c9a00f7c038fad87762a,Plant species,Lolium,Fungi,0.309864472,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_sp,Unknow
5cfc210933327bf69a9786ec21f9592b,Plant species,Lolium,Fungi,0.322748612,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Laburnicola,Laburnicola_sp,Saprotroph
0770b81f6eeada4004f2a3e2b503cb45,Plant species,Festuca,Fungi,0.5923621,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Sordariales_gen_Incertae_sedis,Sordariales_sp,Unknow
16debd561b071f4e9f3395ada93d4a7a,Plant species,Lolium,Fungi,0.377753315,Ascomycota,Sordariomycetes,Glomerellales,Reticulascaceae,Reticulascaceae_gen_Incertae_sedis,Reticulascaceae_sp,Unknow
1f6f8694abf0d546fa9d5edf06609c2a,Plant species,Festuca,Fungi,0.342770471,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Tumularia,Tumularia_sp,Saprotroph
59d9913d3d48a0fee7470223b8bae9bc,Plant species,Festuca,Fungi,0.287599189,Unassigned,Fungi_cls_Incertae_sedis,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,Fungi_sp,Unknow
bd00c5ce988d6b4a3cabcb390c884f6c,Plant species,Lolium,Fungi,0.285394629,Ascomycota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unknow
466e27502c5c9ef6e678dfa49323ad31,Plant species,Festuca,Fungi,0.261977535,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,Myrmecridium_sp,Saprotroph
32893491afd2a6452ab4a6528aa403fd,Plant species,Festuca,Fungi,0.494211043,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_sp,Pathotroph-Saprotroph-Symbiotroph
fc3e86bb8b67092dc13d08a1a3a3915f,Plant species,Festuca,Fungi,0.520077121,Ascomycota,Sordariomycetes,Diaporthales,Melanconidaceae,Melanconiella,Melanconiella_sp,Saprotroph
2906a4066254254ddb6c7995a003a711,Plant species,Festuca,Fungi,0.447507444,Ascomycota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unknow
cc9e123b5348a5db0b0ab2db2de6b5a4,Plant species,Lolium,Fungi,0.327766007,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotryaceae_gen_Incertae_sedis,Stachybotryaceae_sp,Unknow
7a1dce1cdfa0a7afa4963460f83b132a,Plant species,Festuca,Fungi,0.300462606,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Unassigned,Pathotroph-Saprotroph-Symbiotroph
8f708b3773da36b96662639556f59e71,Plant species,Festuca,Fungi,0.393793829,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeriaceae_gen_Incertae_sedis,Didymosphaeriaceae_sp,Pathotroph-Saprotroph-Symbiotroph
21e594229c78986a4465075adc176a48,Plant species,Festuca,Fungi,0.388330905,Ascomycota,Ascomycota_cls_Incertae_sedis,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,Ascomycota_sp,Unknow
b9bc1a3e590b6fb3ee2efc4a07eb2ee7,Plant species,Lolium,Fungi,0.533399443,Ascomycota,Sordariomycetes,Glomerellales,Reticulascaceae,Reticulascaceae_gen_Incertae_sedis,Reticulascaceae_sp,Unknow
f2777991dd9ee0db0574f8ef3b9cd434,Plant species,Lolium,Fungi,0.372677996,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Fusariella,Fusariella_hughesii,Pathotroph
0db12afed32250c7cfaeec9b1f8e1e44,Plant species,Festuca,Fungi,0.300462606,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pleosporales_gen_Incertae_sedis,Pleosporales_sp,Unknow
2c81eb861b9724123beac73577bf1257,Plant species,Lolium,Fungi,0.440753763,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pleosporaceae_gen_Incertae_sedis,Pleosporaceae_sp,Pathotroph-Saprotroph
efea04d96fb10517abdec66629ebcae3,Plant species,Lolium,Fungi,0.288675135,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Unassigned,Unassigned,Unknow
1793c9013a5da3adaa864651cb8c6e76,Plant species,Lolium,Fungi,0.288675135,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_applanatum,Pathotroph-Saprotroph
7f6e8d0c09b1512647d87ffd8ae36b6e,Plant species,Lolium,Fungi,0.35170686,Ascomycota,Dothideomycetes,Acrospermales,Acrospermales_fam_Incertae_sedis,Leptodiscella,Leptodiscella_africana,Saprotroph
00223bb68d8c2263c70c75c1dcb284fd,Plant species,Lolium,Fungi,0.388588847,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_lepidiotae,Pathotroph-Saprotroph
a0ad134e8a7518757aeea7d8477cd155,Plant species,Lolium,Fungi,0.363241579,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,Unassigned,Pathotroph-Saprotroph-Symbiotroph
121856559a4e4bd519d34b23ec778caf,Plant species,Lolium,Fungi,0.493523646,Ascomycota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unknow
40d6a6001683a0231af9efc2a81cea25,Plant species,Lolium,Fungi,0.41119723,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Unassigned,Pathotroph-Saprotroph-Symbiotroph
a8613f62fb393f4fc5b28bf835820c52,Plant species,Lolium,Fungi,0.667425993,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomiaceae_gen_Incertae_sedis,Chaetomiaceae_sp,Unknow
3565d0ddc4e53e3125068752798cb7ce,Plant species,Lolium,Fungi,0.311804782,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Unassigned,Pathotroph-Saprotroph
1d0cf3eaca4371059f492349ac08d2ee,Climatic conditions,Current,Bacteria,0.596204023,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Tychonema_CCAP_1459-11B,Unassigned,
ca96c5417115dda3c2686fb42e695457,Climatic conditions,Future,Bacteria,0.28968273,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unassigned,
3f8147a956846f08e37238f31c0534ae,Climatic conditions,Current,Bacteria,0.284398229,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome,
006f5df107628d09063da55ab54b9289,Climatic conditions,Future,Bacteria,0.42884505,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Unassigned,
455a759eac91ae2936dfa71332f0692a,Climatic conditions,Current,Bacteria,0.415245013,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides_dilutus,
6339f54c78259bc9cb35d499a16ec8c3,Climatic conditions,Future,Bacteria,0.476908135,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,uncultured_bacterium,
cbc9c4c32b4cb83e040a059f0efbc264,Climatic conditions,Future,Bacteria,0.271995337,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned,
cb0f5d6bb80b9858ab931fe71ab420b3,Climatic conditions,Current,Bacteria,0.411456423,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unassigned,
56150c377f7abd91703e450b6bf5f565,Climatic conditions,Future,Bacteria,0.38110925,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,Unassigned,
bba4aeae7b32dc09752eb9a331c872be,Climatic conditions,Current,Bacteria,0.321944558,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum,metagenome,
a9e312e02728aeb961765a1a2deb876e,Climatic conditions,Future,Bacteria,0.382538777,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Methylobacterium_komagatae,
416b88cafb526cf5596936ef1b3d8098,Climatic conditions,Current,Bacteria,0.354235971,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,wastewater_metagenome,
fd8963697be9abc31e0e0b7539a1930b,Climatic conditions,Future,Bacteria,0.387593985,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured_Thermosporothrix,
acb07e2ac39f32244d8447acf2ab5367,Climatic conditions,Current,Bacteria,0.44029211,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome,
1b67641a7efdcbd808040fc98ba6df36,Climatic conditions,Current,Bacteria,0.419170521,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_oligoaromativorans,
405ca16f40f03148999af0e40a30197d,Climatic conditions,Current,Bacteria,0.287549039,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium,
b6cbce5f707e2f4f7ba1cb15fe436610,Climatic conditions,Future,Bacteria,0.439443667,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unidentified,
4293f61a1443e7dd4fcb6e45b688f30f,Climatic conditions,Future,Fungi,0.424918293,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Podosphaera,Unassigned,Pathotroph
d06ee85ecbb1b97b12f84c0d16ead2e3,Climatic conditions,Current,Fungi,0.318234423,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Unassigned,Saprotroph
6b119dd936eebeafd8c2710536d4db7a,Climatic conditions,Current,Fungi,0.523766893,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae,Saprotroph
6c80b13815b97c42c905874617a2fe45,Climatic conditions,Future,Fungi,0.328276917,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Gibellulopsis,Gibellulopsis_piscis,Pathotroph-Saprotroph
cea92ecd732280b97df55285f443bfc8,Climatic conditions,Current,Fungi,0.339454586,Ascomycota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unknow
c7a5ef5b956a14f9212dbd2fce440a3c,Climatic conditions,Future,Fungi,0.528574092,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium_chernovii,Saprotroph
22e18324d4cd7e80f3f0c121c5dd873e,Climatic conditions,Current,Fungi,0.299058568,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pleosporaceae_gen_Incertae_sedis,Pleosporaceae_sp,Pathotroph-Saprotroph
991d3defa322bf05065e4451d7d35f14,Climatic conditions,Current,Fungi,0.350778905,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Radulidium,Radulidium_subulatum,Pathotroph-Saprotroph
ca3d77302c39e432d101a9dccd3e1bc7,Climatic conditions,Future,Fungi,0.47263968,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pleosporales_gen_Incertae_sedis,Pleosporales_sp,Unknow
9ecd4f92c8c8ab5fce91b4037b76a02d,Climatic conditions,Current,Fungi,0.480748533,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Unassigned,Unassigned,Pathotroph
6f5bbaaa5f9f2f17005bf1fad82aacf0,Climatic conditions,Current,Fungi,0.725530995,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus_festucosus,Unknow
5959a73ea6e30301ba3c393ab671e070,Climatic conditions,Future,Fungi,0.598912977,Ascomycota,Dothideomycetes,Pleosporales,Unassigned,Unassigned,Unassigned,Unknow
0d0babab9176fc6c4c6360e8bf96ee28,Climatic conditions,Current,Fungi,0.363241579,Ascomycota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unknow
b2781f1c37183c3f71690b801c1c16e0,Climatic conditions,Current,Fungi,0.311804782,Ascomycota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unknow
98906e38db8e05a595f3c0efb3021003,Climatic conditions,Future,Fungi,0.54308462,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Tumularia,Tumularia_sp,Saprotroph
c74a986512f4d2a16bc36544b1805803,Climatic conditions,Future,Fungi,0.288675135,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Microbotryomycetes_fam_Incertae_sedis,Microbotryomycetes_gen_Incertae_sedis,Microbotryomycetes_sp,Unknow
1cbd4a8a7e037e6ea3baacc10ac6e08e,Climatic conditions,Current,Fungi,0.314269681,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,Deconica_phillipsii,Saprotroph
9a99c10be63afe0616abfe8019440d9f,Climatic conditions,Current,Fungi,0.407228093,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_sp,Pathotroph-Saprotroph-Symbiotroph
0770b81f6eeada4004f2a3e2b503cb45,Climatic conditions,Current,Fungi,0.559403602,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_sp,Saprotroph
1f6f8694abf0d546fa9d5edf06609c2a,Climatic conditions,Future,Fungi,0.342496145,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Hypocreales_gen_Incertae_sedis,Hypocreales_sp,Unknow
3bc415e60c057b9ee9ec05beab58bbc9,Climatic conditions,Future,Fungi,0.287453333,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_sp,Pathotroph-Saprotroph-Symbiotroph
e16495a0fa1aed880e2c585030efae72,Compartment,Root endosphere,Bacteria,0.29402346,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned,
0c1d11638a4925cc1df528447b1b1aa2,Compartment,Root endosphere,Bacteria,0.451634085,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Unassigned,
cba25e5f13a62e8a1fbdcdf62a0c4584,Compartment,Root endosphere,Bacteria,0.523789572,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Unassigned,Unassigned,
45a1033bc181a3d144aab8d4fa827c80,Compartment,Root endosphere,Bacteria,0.779147322,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Unassigned,
9da25cf74c60c6d8e68e05e334ee3d61,Compartment,Root endosphere,Bacteria,0.300462606,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,Unassigned,
558e2930c7039e58654183adce3051d5,Compartment,Root endosphere,Bacteria,0.727410622,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured_Chitinophagaceae,
42378ce4ae85b738bc3ddac2c099ea2e,Compartment,Rhizosphere,Bacteria,0.378574914,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned,
b000e8f0c27d965bc8839bc2d340bdc6,Compartment,Rhizosphere,Bacteria,0.595119036,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Unassigned,
89111bc3d50bdafd4d3eb6a12b62c778,Compartment,Rhizosphere,Bacteria,0.349497195,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Unassigned,
ce8dbd4c910b5e76013ac61dba2e9efe,Compartment,Rhizosphere,Bacteria,0.520128999,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned,
b722e510d99361e07c83d4504977fa69,Compartment,Root endosphere,Bacteria,0.455751817,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unassigned,
05a054705ab6ac8c9699243456b58e86,Compartment,Rhizosphere,Bacteria,0.556269306,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned,
d2a861a64923ee09269a003f402947dc,Compartment,Rhizosphere,Bacteria,0.674117547,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,Unassigned,
458ca230cae34fb6c7d98a3197bfbf48,Compartment,Root endosphere,Bacteria,0.412971201,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,Unassigned,
0a5a20c543ce767e727c077a5e2fd1f8,Compartment,Rhizosphere,Bacteria,0.429050929,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,Unassigned,
7ed07d7000a0de9e1dd5f353b3c7d4f0,Compartment,Rhizosphere,Bacteria,0.551742347,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Unassigned,
90a60bcce5c6a62514e49b94b89ade8c,Compartment,Rhizosphere,Bacteria,0.667423812,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,
583aac503b06556cf68fa9226bb4f5ae,Compartment,Rhizosphere,Bacteria,0.475031087,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,Unassigned,
47eb826c9ae7862b8b1c703673bac1f4,Compartment,Rhizosphere,Bacteria,0.616661324,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Unassigned,
ef73696829fc855cb7430f18e3c35061,Compartment,Root endosphere,Bacteria,0.322748612,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,metagenome,
3624b56bfe9a6268e6bc094e0beeb188,Compartment,Rhizosphere,Bacteria,0.75382795,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,Unassigned,
c78a55f32a95e8d952c5134e9605bd28,Compartment,Rhizosphere,Bacteria,0.622588308,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,Unassigned,
aba431e132ee03a836e8ea5506df2573,Compartment,Rhizosphere,Bacteria,0.486176357,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteria,
bd9f8e076e58071f7a8e01d322a81b87,Compartment,Root endosphere,Bacteria,0.470491638,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia,uncultured_bacterium,
210fa5acad8da9e30c2e5b1a4abc4af1,Compartment,Root endosphere,Bacteria,0.476041152,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Unassigned,
6fb3367ca906cf78db48909229605734,Compartment,Root endosphere,Bacteria,0.668575915,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,Unassigned,
7bb1675ad0e2b36146b46500e18f4871,Compartment,Rhizosphere,Bacteria,0.465952541,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unassigned,
ec0a1491c1b432891e96dec7bec3cfa6,Compartment,Root endosphere,Bacteria,0.306186218,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,
da3d1a94ff6beaf22ccd263dadd9ed49,Compartment,Rhizosphere,Bacteria,0.965996239,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,uncultured_Conexibacteraceae,
bea193aac329eeb92784ab96c790a719,Compartment,Root endosphere,Bacteria,0.478713554,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,Unassigned,
4390f45967fe7b224d3a27a2944fc86e,Compartment,Root endosphere,Bacteria,0.381881308,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unassigned,
4ee4166157c0e14f3b57688af01cd3c3,Compartment,Rhizosphere,Bacteria,0.967388438,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Unassigned,Unassigned,
45f7da1fc17fba79c08e0e05d9979d28,Compartment,Rhizosphere,Bacteria,0.459143565,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned,
75b5bdd13205b9e903c047933e31f0f8,Compartment,Rhizosphere,Bacteria,0.3385016,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unassigned,
05f7c14e038d94daaa935dd420f6a82d,Compartment,Rhizosphere,Bacteria,0.487569609,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,
7ac5bfe27a5d2b5f156b7d7286afdf80,Compartment,Root endosphere,Bacteria,0.336537629,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,
565aa662792865624b227c0ab3650b53,Compartment,Root endosphere,Bacteria,0.288675135,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned,
a9cd25bceac4b950a3d2b7e00af50eb3,Compartment,Root endosphere,Bacteria,0.471470281,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned,
e11a2fae5dffec55c833dbe93dd882ef,Compartment,Root endosphere,Bacteria,0.289205301,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned,
1d0cf3eaca4371059f492349ac08d2ee,Compartment,Root endosphere,Bacteria,0.655043627,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Tychonema_CCAP_1459-11B,Unassigned,
58983bc7158030e95f85560caf17740c,Compartment,Rhizosphere,Bacteria,0.525073564,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Unassigned,Unassigned,Unassigned,
312b07cdd2849547609ec06864ad0274,Compartment,Root endosphere,Bacteria,0.322748612,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unassigned,Unassigned,
0e3796490f96f93d03cb46e7bc2fd9c3,Compartment,Rhizosphere,Bacteria,0.373288444,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium,
86717bd78ac393d7eb5967e34da6494f,Compartment,Rhizosphere,Bacteria,0.577350269,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,IS-44,Unassigned,
f5bf3aff1c8ce1a209d059c05666d761,Compartment,Rhizosphere,Bacteria,0.8788232,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,Unassigned,
800478e0674fa58b57a2a97a30c114da,Compartment,Root endosphere,Bacteria,0.328823661,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,metagenome,
4fd5fd09659ef70d19ab23637f92f87e,Compartment,Rhizosphere,Bacteria,0.348071611,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,metagenome,
6be22308e4d55fb2084cd19cf2061965,Compartment,Rhizosphere,Bacteria,0.417817559,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,uncultured_bacterium,
16b42f793e5e11a95118abb48c134807,Compartment,Root endosphere,Bacteria,0.383501516,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,Unassigned,
fc05294c3230a48feaae5173848fa42a,Compartment,Rhizosphere,Bacteria,0.329484884,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Parafilimonas,uncultured_bacterium,
